name,price_old,price_discount,author,rating,url
"Загорский, Рождественский, Кочнев: Белая эмиграция в Китае и Монголии",2415,1208,Загорский Анастасий Прокопьевич,0,https://www.labirint.ru/books/1017301/
Гарольд Лэмб: Бабур. Основатель империи Великих Моголов,1900,950,Лэмб Гарольд,0,https://www.labirint.ru/books/1017300/
Эварт Окшотт: Археология оружия. От бронзового века до эпохи Ренессанса,1829,915,Окшотт Эварт,0,https://www.labirint.ru/books/1017299/
Герберт Вернер: Стальные гробы. Немецкие подводные лодки. Секретные операции 1941—1945 гг.,2024,1012,Вернер Герберт,0,https://www.labirint.ru/books/1017429/
"Александр Мюррей: Справочник по мировой мифологии. Боги и герои Греции, Рима, Скандинавии, Германии, Индии и Египта",1704,852,Мюррей Александр,0,https://www.labirint.ru/books/1017428/
"Хуан Кирло: Словарь символов. 1000 статей о важнейших понятиях религии, литературы, архитектуры, истории",2396,1198,Кирло Хуан,0,https://www.labirint.ru/books/1017426/
Ксения Меньшикова: Сила рода - тайна женщины. Сакральные знания для счастливой судьбы,436,218,Меньшикова Ксения Евгеньевна,0,https://www.labirint.ru/books/1017425/
Полия Белгадо: Самый достойный герцог,259,130,Белгадо Полия,0,https://www.labirint.ru/books/1017421/
"Самые известные призраки и привидения. В замках, склепах, дворцах, усадьбах, отелях, музеях",1177,589,,0,https://www.labirint.ru/books/1017420/
"Александр Пыпин: Русское масонство. Символы, принципы и ритуалы тайного общества в эпоху Екатерины II и Александра I",2086,1043,Пыпин Александр Николаевич,0,https://www.labirint.ru/books/1017416/
Ксения Меньшикова: Руны раскрывают тайны Мира. Древние знания в магических символах,1455,728,Меньшикова Ксения Евгеньевна,0,https://www.labirint.ru/books/1017414/
Александр Пресняков: Российские самодержцы. От основателя династии Романовых царя Михаила,1549,775,Пресняков Александр Евгеньевич,0,https://www.labirint.ru/books/1017412/
Елена Хорватова: Роман Серебряного века на фоне войн и революций. Князь Евгений Трубецкой и Маргарита Морозова,1549,775,Хорватова Елена Викторовна,0,https://www.labirint.ru/books/1017411/
Яра Сен-Джон: Расплата за любовь,177,89,Сен-Джон Яра,0,https://www.labirint.ru/books/1017407/
"Ирина Пигулевская: Развиваем интеллект. Упражнения для развития внимания, памяти, логики",869,435,Пигулевская Ирина Станиславовна,0,https://www.labirint.ru/books/1017406/
Максимилиан Ронге: Разведка и контрразведка. Практика и техника работы разведывательных органов,1869,935,Ронге Максимилиан,0,https://www.labirint.ru/books/1017405/
